Frame,Visibility,X,Y,Time
123,1,828,363,00:00:04.066666666666666
124,1,828,362,00:00:04.1
125,1,831,378,00:00:04.133333333333333
126,1,833,396,00:00:04.166666666666667
127,1,836,413,00:00:04.2
128,1,838,428,00:00:04.233333333333333
129,1,837,422,00:00:04.266666666666667
130,1,837,421,00:00:04.3
131,1,831,391,00:00:04.333333333333333
132,1,828,366,00:00:04.366666666666666
133,1,828,346,00:00:04.4
134,1,825,327,00:00:04.433333333333334
135,1,821,313,00:00:04.466666666666667
136,1,821,313,00:00:04.5
137,1,816,302,00:00:04.533333333333333
138,1,813,292,00:00:04.566666666666666
139,1,812,282,00:00:04.6
140,1,811,276,00:00:04.633333333333333
141,1,808,271,00:00:04.666666666666667
142,1,808,271,00:00:04.7
143,1,807,266,00:00:04.733333333333333
144,1,806,265,00:00:04.766666666666667
145,1,806,263,00:00:04.8
146,1,803,263,00:00:04.833333333333333
147,1,801,266,00:00:04.866666666666666
148,1,801,265,00:00:04.9
149,1,801,267,00:00:04.933333333333334
150,1,801,271,00:00:04.966666666666667
151,1,798,275,00:00:05.0
152,1,798,281,00:00:05.033333333333333
153,1,796,286,00:00:05.066666666666666
154,1,796,286,00:00:05.1
155,1,796,290,00:00:05.133333333333333
156,1,793,301,00:00:05.166666666666667
157,0,0,0,00:00:05.2
158,0,0,0,00:00:05.233333333333333
159,0,0,0,00:00:05.266666666666667
160,0,0,0,00:00:05.3
161,1,713,271,00:00:05.333333333333333
162,1,692,270,00:00:05.366666666666666
163,1,680,266,00:00:05.4
164,1,665,266,00:00:05.433333333333334
165,1,651,268,00:00:05.466666666666667
166,1,651,267,00:00:05.5
167,1,635,270,00:00:05.533333333333333
168,1,625,271,00:00:05.566666666666666
169,1,613,276,00:00:05.6
170,1,601,281,00:00:05.633333333333333
171,1,591,288,00:00:05.666666666666667
172,1,591,287,00:00:05.7
173,1,578,296,00:00:05.733333333333333
174,1,568,303,00:00:05.766666666666667
175,1,560,312,00:00:05.8
176,1,548,323,00:00:05.833333333333333
177,1,540,336,00:00:05.866666666666666
178,1,541,335,00:00:05.9
179,1,531,348,00:00:05.933333333333334
180,1,557,321,00:00:05.966666666666667
181,1,581,296,00:00:06.0
182,1,603,273,00:00:06.033333333333333
183,1,621,258,00:00:06.066666666666666
184,1,616,291,00:00:06.1
185,0,0,0,00:00:06.133333333333333
186,0,0,0,00:00:06.166666666666667
187,1,663,231,00:00:06.2
188,1,673,226,00:00:06.233333333333333
189,1,682,221,00:00:06.266666666666667
190,0,0,0,00:00:06.3
191,1,691,221,00:00:06.333333333333333
192,1,698,221,00:00:06.366666666666666
193,1,686,203,00:00:06.4
194,1,668,191,00:00:06.433333333333334
195,1,653,178,00:00:06.466666666666667
196,1,655,178,00:00:06.5
197,1,640,170,00:00:06.533333333333333
198,1,628,163,00:00:06.566666666666666
199,1,617,158,00:00:06.6
200,1,607,156,00:00:06.633333333333333
201,1,598,153,00:00:06.666666666666667
202,1,601,153,00:00:06.7
203,1,591,153,00:00:06.733333333333333
204,1,583,153,00:00:06.766666666666667
205,1,576,156,00:00:06.8
206,1,568,158,00:00:06.833333333333333
207,1,561,165,00:00:06.866666666666666
208,1,562,163,00:00:06.8999999999999995
209,1,556,171,00:00:06.933333333333334
210,1,548,176,00:00:06.966666666666667
211,1,543,186,00:00:07.0
212,1,538,196,00:00:07.033333333333333
213,1,532,206,00:00:07.066666666666666
214,1,533,206,00:00:07.1
215,1,526,218,00:00:07.133333333333333
216,1,521,233,00:00:07.166666666666667
217,1,516,247,00:00:07.2
218,1,511,261,00:00:07.233333333333333
219,1,506,278,00:00:07.266666666666667
220,1,506,277,00:00:07.3
221,1,501,296,00:00:07.333333333333333
222,1,498,316,00:00:07.366666666666666
223,1,493,333,00:00:07.3999999999999995
224,1,491,300,00:00:07.433333333333334
225,1,491,272,00:00:07.466666666666667
226,1,490,275,00:00:07.5
227,1,488,251,00:00:07.533333333333333
228,1,490,236,00:00:07.566666666666666
229,1,491,226,00:00:07.6
230,1,491,221,00:00:07.633333333333333
231,1,491,216,00:00:07.666666666666667
232,1,491,216,00:00:07.7
233,1,491,211,00:00:07.733333333333333
234,1,491,211,00:00:07.766666666666667
235,1,493,208,00:00:07.8
236,1,493,208,00:00:07.833333333333333
237,1,496,210,00:00:07.866666666666666
238,1,493,210,00:00:07.8999999999999995
239,1,496,213,00:00:07.933333333333334
240,1,497,216,00:00:07.966666666666667
241,1,498,221,00:00:08.0
242,1,498,226,00:00:08.033333333333333
243,1,496,225,00:00:08.066666666666666
244,1,496,225,00:00:08.1
245,1,492,226,00:00:08.133333333333333
246,1,491,233,00:00:08.166666666666666
247,1,488,240,00:00:08.2
248,1,486,246,00:00:08.233333333333333
249,1,486,251,00:00:08.266666666666666
250,1,486,251,00:00:08.3
251,1,483,260,00:00:08.333333333333334
252,1,481,267,00:00:08.366666666666667
253,1,481,277,00:00:08.4
254,1,481,393,00:00:08.433333333333334
255,1,478,301,00:00:08.466666666666667
256,1,478,298,00:00:08.5
257,1,476,311,00:00:08.533333333333333
258,1,476,326,00:00:08.566666666666666
259,1,476,340,00:00:08.6
260,1,473,356,00:00:08.633333333333333
261,1,473,368,00:00:08.666666666666666
262,1,473,366,00:00:08.7
263,1,491,343,00:00:08.733333333333333
264,1,510,313,00:00:08.766666666666666
265,1,523,298,00:00:08.8
266,1,536,283,00:00:08.833333333333334
267,1,546,273,00:00:08.866666666666667
268,1,547,275,00:00:08.9
269,1,556,266,00:00:08.933333333333334
270,1,566,258,00:00:08.966666666666667
271,1,573,253,00:00:09.0
272,1,586,261,00:00:09.033333333333333
273,0,0,0,00:00:09.066666666666666
274,0,0,0,00:00:09.1
275,0,0,0,00:00:09.133333333333333
276,0,0,0,00:00:09.166666666666666
277,0,0,0,00:00:09.2
278,0,0,0,00:00:09.233333333333333
279,0,0,0,00:00:09.266666666666666
280,0,0,0,00:00:09.3
281,1,581,206,00:00:09.333333333333334
282,1,573,193,00:00:09.366666666666667
283,1,566,182,00:00:09.4
284,1,558,176,00:00:09.433333333333334
285,1,553,168,00:00:09.466666666666667
286,1,553,170,00:00:09.5
287,1,548,166,00:00:09.533333333333333
288,1,543,161,00:00:09.566666666666666
289,1,538,161,00:00:09.6
290,1,533,161,00:00:09.633333333333333
291,1,531,161,00:00:09.666666666666666
292,1,531,161,00:00:09.7
293,1,526,163,00:00:09.733333333333333
294,1,523,168,00:00:09.766666666666666
295,1,518,173,00:00:09.8
296,1,516,181,00:00:09.833333333333334
297,1,513,188,00:00:09.866666666666667
298,1,513,188,00:00:09.9
299,1,510,198,00:00:09.933333333333334
300,1,506,211,00:00:09.966666666666667
301,1,503,222,00:00:10.0
302,1,501,236,00:00:10.033333333333333
303,1,498,251,00:00:10.066666666666666
304,1,498,247,00:00:10.1
305,1,496,263,00:00:10.133333333333333
306,1,493,281,00:00:10.166666666666666
307,1,491,298,00:00:10.2
308,1,488,316,00:00:10.233333333333333
309,1,486,336,00:00:10.266666666666666
310,1,486,335,00:00:10.3
311,1,486,342,00:00:10.333333333333334
312,1,486,292,00:00:10.366666666666667
313,1,485,271,00:00:10.4
314,1,486,251,00:00:10.433333333333334
315,1,486,241,00:00:10.466666666666667
316,1,486,241,00:00:10.5
317,1,488,233,00:00:10.533333333333333
318,1,488,226,00:00:10.566666666666666
319,1,491,223,00:00:10.6
320,1,491,221,00:00:10.633333333333333
321,1,492,218,00:00:10.666666666666666
322,1,492,218,00:00:10.7
323,1,493,218,00:00:10.733333333333333
324,1,496,220,00:00:10.766666666666666
325,1,496,221,00:00:10.8
326,1,498,226,00:00:10.833333333333334
327,1,500,228,00:00:10.866666666666667
328,1,500,228,00:00:10.9
329,1,501,232,00:00:10.933333333333334
330,1,498,241,00:00:10.966666666666667
331,1,496,236,00:00:11.0
332,1,491,238,00:00:11.033333333333333
333,1,486,246,00:00:11.066666666666666
334,1,486,245,00:00:11.1
335,1,485,251,00:00:11.133333333333333
336,1,481,253,00:00:11.166666666666666
337,1,478,261,00:00:11.2
338,1,476,266,00:00:11.233333333333333
339,1,473,275,00:00:11.266666666666666
340,1,473,275,00:00:11.3
341,1,471,283,00:00:11.333333333333334
342,1,468,293,00:00:11.366666666666667
343,1,466,306,00:00:11.4
344,1,465,316,00:00:11.433333333333334
345,1,463,328,00:00:11.466666666666667
346,1,463,328,00:00:11.5
347,1,461,341,00:00:11.533333333333333
348,1,461,356,00:00:11.566666666666666
349,1,458,371,00:00:11.6
350,1,458,386,00:00:11.633333333333333
351,1,476,382,00:00:11.666666666666666
352,1,475,383,00:00:11.7
353,1,506,358,00:00:11.733333333333333
354,1,527,336,00:00:11.766666666666666
355,1,548,321,00:00:11.8
356,0,0,0,00:00:11.833333333333334
357,0,0,0,00:00:11.866666666666667
358,0,0,0,00:00:11.9
359,1,608,295,00:00:11.933333333333334
360,0,0,0,00:00:11.966666666666667
361,0,0,0,00:00:12.0
362,0,0,0,00:00:12.033333333333333
363,0,0,0,00:00:12.066666666666666
364,0,0,0,00:00:12.1
365,0,0,0,00:00:12.133333333333333
366,0,0,0,00:00:12.166666666666666
367,0,0,0,00:00:12.2
368,1,716,283,00:00:12.233333333333333
369,1,726,286,00:00:12.266666666666666
370,1,692,246,00:00:12.3
371,1,733,290,00:00:12.333333333333334
372,0,0,0,00:00:12.366666666666667
373,1,751,301,00:00:12.4
374,1,760,308,00:00:12.433333333333334
375,1,766,317,00:00:12.466666666666667
376,1,766,317,00:00:12.5
377,1,776,326,00:00:12.533333333333333
378,1,767,306,00:00:12.566666666666666
379,1,716,252,00:00:12.6
380,1,731,232,00:00:12.633333333333333
381,1,718,206,00:00:12.666666666666666
382,1,720,207,00:00:12.7
383,1,706,181,00:00:12.733333333333333
384,1,696,163,00:00:12.766666666666666
385,1,686,146,00:00:12.8
386,1,677,131,00:00:12.833333333333334
387,1,668,118,00:00:12.866666666666667
388,1,670,118,00:00:12.9
389,1,661,108,00:00:12.933333333333334
390,1,652,98,00:00:12.966666666666667
391,1,646,93,00:00:13.0
392,1,641,86,00:00:13.033333333333333
393,1,633,83,00:00:13.066666666666666
394,1,633,85,00:00:13.1
395,1,626,83,00:00:13.133333333333333
396,1,621,82,00:00:13.166666666666666
397,1,615,83,00:00:13.2
398,1,608,86,00:00:13.233333333333333
399,1,603,91,00:00:13.266666666666666
400,1,606,91,00:00:13.299999999999999
401,1,598,96,00:00:13.333333333333334
402,1,591,105,00:00:13.366666666666667
403,1,586,113,00:00:13.4
404,1,581,125,00:00:13.433333333333334
405,1,576,135,00:00:13.466666666666667
406,1,576,133,00:00:13.5
407,1,571,150,00:00:13.533333333333333
408,1,566,163,00:00:13.566666666666666
409,1,561,181,00:00:13.6
410,1,555,196,00:00:13.633333333333333
411,1,551,216,00:00:13.666666666666666
412,1,551,212,00:00:13.7
413,1,546,233,00:00:13.733333333333333
414,1,541,252,00:00:13.766666666666666
415,1,536,271,00:00:13.799999999999999
416,1,533,291,00:00:13.833333333333334
417,1,531,312,00:00:13.866666666666667
418,1,531,312,00:00:13.9
419,1,526,336,00:00:13.933333333333334
420,1,525,355,00:00:13.966666666666667
421,1,516,316,00:00:14.0
422,1,510,292,00:00:14.033333333333333
423,1,508,278,00:00:14.066666666666666
424,1,508,278,00:00:14.1
425,1,507,270,00:00:14.133333333333333
426,1,506,261,00:00:14.166666666666666
427,1,506,256,00:00:14.2
428,1,506,255,00:00:14.233333333333333
429,1,506,253,00:00:14.266666666666666
430,1,506,253,00:00:14.299999999999999
431,0,0,0,00:00:14.333333333333334
432,1,506,256,00:00:14.366666666666667
433,1,506,257,00:00:14.4
434,1,506,260,00:00:14.433333333333334
435,1,508,262,00:00:14.466666666666667
436,1,507,263,00:00:14.5
437,1,505,270,00:00:14.533333333333333
438,1,510,268,00:00:14.566666666666666
439,1,531,261,00:00:14.6
440,1,536,255,00:00:14.633333333333333
441,1,548,251,00:00:14.666666666666666
442,1,547,253,00:00:14.7
443,1,557,251,00:00:14.733333333333333
444,1,567,248,00:00:14.766666666666666
445,1,576,248,00:00:14.799999999999999
446,0,0,0,00:00:14.833333333333334
447,0,0,0,00:00:14.866666666666667
448,0,0,0,00:00:14.9
449,0,0,0,00:00:14.933333333333334
450,0,0,0,00:00:14.966666666666667
451,0,0,0,00:00:15.0
452,0,0,0,00:00:15.033333333333333
453,0,0,0,00:00:15.066666666666666
454,0,0,0,00:00:15.1
455,1,633,292,00:00:15.133333333333333
456,1,640,303,00:00:15.166666666666666
457,1,646,316,00:00:15.2
458,1,651,326,00:00:15.233333333333333
459,1,657,341,00:00:15.266666666666666
460,1,657,340,00:00:15.299999999999999
461,1,663,353,00:00:15.333333333333334
462,1,668,368,00:00:15.366666666666667
463,1,672,382,00:00:15.4
464,0,0,0,00:00:15.433333333333334
465,0,0,0,00:00:15.466666666666667
466,0,0,0,00:00:15.5
467,0,0,0,00:00:15.533333333333333
468,0,0,0,00:00:15.566666666666666
469,1,585,306,00:00:15.6
470,1,575,296,00:00:15.633333333333333
471,1,562,291,00:00:15.666666666666666
472,1,563,291,00:00:15.7
473,1,556,286,00:00:15.733333333333333
474,1,546,285,00:00:15.766666666666666
475,1,538,281,00:00:15.799999999999999
476,1,531,281,00:00:15.833333333333334
477,1,526,281,00:00:15.866666666666667
478,1,526,281,00:00:15.9
479,1,518,285,00:00:15.933333333333334
480,1,512,286,00:00:15.966666666666667
481,1,508,291,00:00:16.0
482,1,505,293,00:00:16.03333333333333
483,1,498,301,00:00:16.066666666666666
484,1,498,301,00:00:16.1
485,1,493,308,00:00:16.133333333333333
486,1,491,316,00:00:16.166666666666668
487,1,482,306,00:00:16.2
488,1,481,286,00:00:16.233333333333334
489,1,476,272,00:00:16.266666666666666
490,1,475,272,00:00:16.3
491,1,472,261,00:00:16.333333333333332
492,1,471,251,00:00:16.366666666666667
493,1,466,243,00:00:16.4
494,1,466,238,00:00:16.433333333333334
495,1,461,233,00:00:16.466666666666665
496,1,461,235,00:00:16.5
497,1,461,231,00:00:16.53333333333333
498,1,458,231,00:00:16.566666666666666
499,1,456,231,00:00:16.6
500,1,456,231,00:00:16.633333333333333
501,1,453,236,00:00:16.666666666666668
502,1,453,235,00:00:16.7
503,1,451,238,00:00:16.733333333333334
504,1,451,245,00:00:16.766666666666666
505,1,448,251,00:00:16.8
506,1,448,258,00:00:16.833333333333332
507,1,446,267,00:00:16.866666666666667
508,1,446,266,00:00:16.9
509,1,446,278,00:00:16.933333333333334
510,1,445,291,00:00:16.966666666666665
511,1,443,305,00:00:17.0
512,1,442,317,00:00:17.03333333333333
513,1,441,333,00:00:17.066666666666666
514,1,441,332,00:00:17.1
515,1,441,348,00:00:17.133333333333333
516,1,441,366,00:00:17.166666666666668
517,1,441,381,00:00:17.2
518,1,440,401,00:00:17.233333333333334
519,1,470,385,00:00:17.266666666666666
520,1,468,383,00:00:17.3
521,1,511,351,00:00:17.333333333333332
522,0,0,0,00:00:17.366666666666667
523,1,558,306,00:00:17.4
524,0,0,0,00:00:17.433333333333334
525,0,0,0,00:00:17.466666666666665
526,0,0,0,00:00:17.5
527,0,0,0,00:00:17.53333333333333
528,0,0,0,00:00:17.566666666666666
529,0,0,0,00:00:17.6
530,0,0,0,00:00:17.633333333333333
531,1,650,260,00:00:17.666666666666668
532,1,651,256,00:00:17.7
533,1,630,262,00:00:17.733333333333334
534,0,0,0,00:00:17.766666666666666
535,1,676,261,00:00:17.8
536,0,0,0,00:00:17.833333333333332
537,1,688,266,00:00:17.866666666666667
538,1,688,266,00:00:17.9
539,1,696,273,00:00:17.933333333333334
540,1,700,277,00:00:17.966666666666665
541,1,706,282,00:00:18.0
542,0,0,0,00:00:18.03333333333333
543,1,705,276,00:00:18.066666666666666
544,1,708,242,00:00:18.1
545,1,703,241,00:00:18.133333333333333
546,1,676,221,00:00:18.166666666666668
547,1,665,203,00:00:18.2
548,1,655,187,00:00:18.233333333333334
549,1,646,173,00:00:18.266666666666666
550,1,646,176,00:00:18.3
551,1,638,163,00:00:18.333333333333332
552,1,631,155,00:00:18.366666666666667
553,1,625,148,00:00:18.4
554,1,618,141,00:00:18.433333333333334
555,1,615,138,00:00:18.466666666666665
556,1,615,140,00:00:18.5
557,1,608,136,00:00:18.53333333333333
558,1,603,136,00:00:18.566666666666666
559,1,597,136,00:00:18.6
560,1,593,138,00:00:18.633333333333333
561,1,587,142,00:00:18.666666666666668
562,1,590,141,00:00:18.7
563,1,583,147,00:00:18.733333333333334
564,1,578,153,00:00:18.766666666666666
565,1,573,161,00:00:18.8
566,1,570,171,00:00:18.833333333333332
567,1,566,181,00:00:18.866666666666667
568,1,566,180,00:00:18.9
569,1,561,193,00:00:18.933333333333334
570,1,556,206,00:00:18.966666666666665
571,1,551,221,00:00:19.0
572,1,548,236,00:00:19.03333333333333
573,1,546,253,00:00:19.066666666666666
574,1,546,252,00:00:19.1
575,1,541,268,00:00:19.133333333333333
576,1,538,286,00:00:19.166666666666668
577,1,533,308,00:00:19.2
578,1,531,327,00:00:19.233333333333334
579,1,528,345,00:00:19.266666666666666
580,1,530,342,00:00:19.3
581,1,506,231,00:00:19.333333333333332
582,1,493,170,00:00:19.366666666666667
583,1,486,126,00:00:19.4
584,1,481,93,00:00:19.433333333333334
585,1,476,68,00:00:19.466666666666665
586,1,476,72,00:00:19.5
587,1,473,51,00:00:19.53333333333333
588,1,471,36,00:00:19.566666666666666
589,1,471,25,00:00:19.6
590,1,468,16,00:00:19.633333333333333
591,1,468,10,00:00:19.666666666666668
592,1,468,10,00:00:19.7
593,1,468,6,00:00:19.733333333333334
594,1,467,5,00:00:19.766666666666666
595,1,468,6,00:00:19.8
596,0,0,0,00:00:19.833333333333332
597,0,0,0,00:00:19.866666666666667
598,0,0,0,00:00:19.9
599,1,468,5,00:00:19.933333333333334
600,1,470,5,00:00:19.966666666666665
601,1,471,6,00:00:20.0
602,1,471,10,00:00:20.03333333333333
603,1,472,16,00:00:20.066666666666666
604,1,472,15,00:00:20.1
605,1,473,21,00:00:20.133333333333333
606,1,476,27,00:00:20.166666666666668
607,1,476,36,00:00:20.2
608,1,476,43,00:00:20.233333333333334
609,1,478,53,00:00:20.266666666666666
610,1,478,51,00:00:20.3
611,1,481,62,00:00:20.333333333333332
612,1,481,72,00:00:20.366666666666667
613,1,483,83,00:00:20.4
614,1,485,96,00:00:20.433333333333334
615,1,486,106,00:00:20.466666666666665
616,1,511,281,00:00:20.5
617,1,488,116,00:00:20.53333333333333
618,1,490,131,00:00:20.566666666666666
619,1,490,145,00:00:20.6
620,1,478,166,00:00:20.633333333333333
621,1,473,185,00:00:20.666666666666668
622,1,473,183,00:00:20.7
623,1,468,200,00:00:20.733333333333334
624,1,463,216,00:00:20.766666666666666
625,1,458,231,00:00:20.8
626,1,456,245,00:00:20.833333333333332
627,1,452,257,00:00:20.866666666666667
628,1,452,257,00:00:20.9
629,1,448,271,00:00:20.933333333333334
630,1,446,286,00:00:20.966666666666665
631,1,445,301,00:00:21.0
632,1,442,316,00:00:21.03333333333333
633,1,441,332,00:00:21.066666666666666
634,1,441,331,00:00:21.1
635,1,438,348,00:00:21.133333333333333
636,1,438,366,00:00:21.166666666666668
637,1,436,382,00:00:21.2
638,1,436,400,00:00:21.233333333333334
639,1,433,418,00:00:21.266666666666666
640,1,433,417,00:00:21.3
641,1,457,406,00:00:21.333333333333332
642,1,486,375,00:00:21.366666666666667
643,1,511,348,00:00:21.4
644,1,533,332,00:00:21.433333333333334
645,0,0,0,00:00:21.466666666666665
646,0,0,0,00:00:21.5
647,0,0,0,00:00:21.53333333333333
648,0,0,0,00:00:21.566666666666666
649,0,0,0,00:00:21.6
650,0,0,0,00:00:21.633333333333333
651,0,0,0,00:00:21.666666666666668
652,0,0,0,00:00:21.7
653,0,0,0,00:00:21.733333333333334
654,0,0,0,00:00:21.766666666666666
655,1,676,263,00:00:21.8
656,0,0,0,00:00:21.833333333333332
657,0,0,0,00:00:21.866666666666667
658,0,0,0,00:00:21.9
659,0,0,0,00:00:21.933333333333334
660,0,0,0,00:00:21.966666666666665
661,1,730,270,00:00:22.0
662,1,736,276,00:00:22.03333333333333
663,1,746,281,00:00:22.066666666666666
664,1,746,281,00:00:22.1
665,1,753,290,00:00:22.133333333333333
666,0,0,0,00:00:22.166666666666668
667,0,0,0,00:00:22.2
668,1,717,233,00:00:22.233333333333334
669,1,701,211,00:00:22.266666666666666
670,1,703,212,00:00:22.3
671,1,688,191,00:00:22.333333333333332
672,1,676,176,00:00:22.366666666666667
673,1,663,161,00:00:22.4
674,1,653,151,00:00:22.433333333333334
675,1,643,141,00:00:22.466666666666665
676,1,646,141,00:00:22.5
677,1,635,131,00:00:22.53333333333333
678,1,626,126,00:00:22.566666666666666
679,1,617,121,00:00:22.6
680,1,608,118,00:00:22.633333333333333
681,1,601,116,00:00:22.666666666666668
682,1,601,116,00:00:22.7
683,1,593,116,00:00:22.733333333333334
684,1,586,118,00:00:22.766666666666666
685,1,578,121,00:00:22.8
686,1,572,123,00:00:22.833333333333332
687,1,566,131,00:00:22.866666666666667
688,1,566,128,00:00:22.9
689,0,0,0,00:00:22.933333333333334
690,1,553,146,00:00:22.966666666666665
691,1,546,156,00:00:23.0
692,1,541,166,00:00:23.03333333333333
693,1,535,181,00:00:23.066666666666666
694,1,536,178,00:00:23.1
695,1,528,193,00:00:23.133333333333333
696,1,523,208,00:00:23.166666666666668
697,1,518,225,00:00:23.2
698,1,513,241,00:00:23.233333333333334
699,1,508,258,00:00:23.266666666666666
700,1,508,256,00:00:23.3
701,1,503,276,00:00:23.333333333333332
702,1,498,296,00:00:23.366666666666667
703,1,496,316,00:00:23.4
704,1,492,336,00:00:23.433333333333334
705,0,0,0,00:00:23.466666666666665
706,1,658,235,00:00:23.5
707,0,0,0,00:00:23.53333333333333
708,0,0,0,00:00:23.566666666666666
709,0,0,0,00:00:23.6
710,1,612,261,00:00:23.633333333333333
711,0,0,0,00:00:23.666666666666668
712,1,698,276,00:00:23.7
713,1,711,273,00:00:23.733333333333334
714,1,721,273,00:00:23.766666666666666
715,1,732,275,00:00:23.8
716,1,741,278,00:00:23.833333333333332
717,1,748,281,00:00:23.866666666666667
718,1,747,281,00:00:23.9
719,1,756,286,00:00:23.933333333333334
720,1,761,288,00:00:23.966666666666665
721,1,771,291,00:00:24.0
722,1,777,281,00:00:24.03333333333333
723,1,777,273,00:00:24.066666666666666
724,1,778,276,00:00:24.1
725,1,785,267,00:00:24.133333333333333
726,1,788,266,00:00:24.166666666666668
727,1,793,261,00:00:24.2
728,1,798,260,00:00:24.233333333333334
729,1,801,258,00:00:24.266666666666666
730,1,801,260,00:00:24.3
731,1,806,260,00:00:24.333333333333332
732,1,811,261,00:00:24.366666666666667
733,1,813,263,00:00:24.4
734,1,818,268,00:00:24.433333333333334
735,1,821,273,00:00:24.466666666666665
736,1,821,273,00:00:24.5
737,1,826,281,00:00:24.53333333333333
738,1,828,286,00:00:24.566666666666666
739,1,831,296,00:00:24.6
740,1,835,306,00:00:24.633333333333333
741,1,836,316,00:00:24.666666666666668
742,1,836,316,00:00:24.7
743,1,841,328,00:00:24.733333333333334
744,1,841,341,00:00:24.766666666666666
