Frame,Visibility,X,Y,Time
62,1,1015,340,00:00:02.033333333333333
63,0,0,0,00:00:02.0666666666666664
64,1,701,290,00:00:02.1
65,1,646,288,00:00:02.1333333333333333
66,1,633,273,00:00:02.1666666666666665
67,1,621,258,00:00:02.2
68,1,611,246,00:00:02.2333333333333334
69,1,598,233,00:00:02.2666666666666666
70,1,588,221,00:00:02.3
71,1,577,211,00:00:02.3333333333333335
72,1,566,203,00:00:02.3666666666666667
73,1,558,195,00:00:02.4
74,1,545,186,00:00:02.433333333333333
75,1,533,180,00:00:02.466666666666667
76,1,523,173,00:00:02.5
77,1,513,168,00:00:02.533333333333333
78,1,502,162,00:00:02.5666666666666664
79,1,491,161,00:00:02.6
80,1,478,158,00:00:02.6333333333333333
81,1,467,158,00:00:02.6666666666666665
82,1,461,156,00:00:02.7
83,0,0,0,00:00:02.7333333333333334
84,0,0,0,00:00:02.7666666666666666
85,0,0,0,00:00:02.8
86,1,412,171,00:00:02.8333333333333335
87,1,406,176,00:00:02.8666666666666667
88,1,391,185,00:00:02.9
89,1,376,195,00:00:02.933333333333333
90,1,365,206,00:00:02.966666666666667
91,1,483,376,00:00:03.0
92,1,657,371,00:00:03.033333333333333
93,1,333,243,00:00:03.0666666666666664
94,1,323,258,00:00:03.1
95,1,316,276,00:00:03.1333333333333333
96,0,0,0,00:00:03.1666666666666665
97,1,613,370,00:00:03.2
98,1,436,268,00:00:03.2333333333333334
99,1,468,258,00:00:03.2666666666666666
100,1,493,256,00:00:03.3
101,1,513,251,00:00:03.3333333333333335
102,1,531,251,00:00:03.3666666666666667
103,1,541,251,00:00:03.4
104,1,553,251,00:00:03.433333333333333
105,1,563,253,00:00:03.466666666666667
106,1,571,256,00:00:03.5
107,1,580,256,00:00:03.533333333333333
108,1,586,258,00:00:03.5666666666666664
109,1,591,261,00:00:03.6
110,1,596,266,00:00:03.6333333333333333
111,1,601,268,00:00:03.6666666666666665
112,1,606,271,00:00:03.6999999999999997
113,1,611,276,00:00:03.7333333333333334
114,1,616,281,00:00:03.7666666666666666
115,1,618,285,00:00:03.8
116,1,622,288,00:00:03.8333333333333335
117,1,626,293,00:00:03.8666666666666667
118,0,0,0,00:00:03.9
119,1,1132,150,00:00:03.933333333333333
120,1,1118,151,00:00:03.966666666666667
121,1,628,165,00:00:04.0
122,1,1096,156,00:00:04.033333333333333
123,1,671,301,00:00:04.066666666666666
124,1,1077,161,00:00:04.1
125,1,516,507,00:00:04.133333333333333
126,1,698,296,00:00:04.166666666666667
127,1,706,296,00:00:04.2
128,1,716,297,00:00:04.233333333333333
129,1,722,301,00:00:04.266666666666667
130,1,731,302,00:00:04.3
131,1,738,306,00:00:04.333333333333333
132,1,746,308,00:00:04.366666666666666
133,1,755,313,00:00:04.4
134,1,1008,206,00:00:04.433333333333334
135,1,771,323,00:00:04.466666666666667
136,1,778,328,00:00:04.5
137,1,786,336,00:00:04.533333333333333
138,1,791,341,00:00:04.566666666666666
139,1,798,348,00:00:04.6
140,1,982,241,00:00:04.633333333333333
141,1,811,366,00:00:04.666666666666667
142,1,817,373,00:00:04.7
143,1,825,383,00:00:04.733333333333333
144,1,828,395,00:00:04.766666666666667
145,0,0,0,00:00:04.8
146,1,842,411,00:00:04.833333333333333
147,1,846,426,00:00:04.866666666666666
148,1,848,423,00:00:04.9
149,1,1172,151,00:00:04.933333333333334
150,1,1203,132,00:00:04.966666666666667
151,1,1236,116,00:00:05.0
152,1,872,406,00:00:05.033333333333333
153,0,0,0,00:00:05.066666666666666
154,1,878,406,00:00:05.1
155,1,881,405,00:00:05.133333333333333
156,1,882,403,00:00:05.166666666666667
157,1,886,403,00:00:05.2
158,1,893,403,00:00:05.233333333333333
159,1,900,406,00:00:05.266666666666667
160,1,902,410,00:00:05.3
161,0,0,0,00:00:05.333333333333333
162,1,913,413,00:00:05.366666666666666
163,1,915,416,00:00:05.4
164,0,0,0,00:00:05.433333333333334
165,0,0,0,00:00:05.466666666666667
166,1,628,163,00:00:05.5
167,0,0,0,00:00:05.533333333333333
168,0,0,0,00:00:05.566666666666666
169,1,797,363,00:00:05.6
170,0,0,0,00:00:05.633333333333333
171,1,676,373,00:00:05.666666666666667
172,1,940,425,00:00:05.7
173,1,686,371,00:00:05.733333333333333
174,1,938,420,00:00:05.766666666666667
175,0,0,0,00:00:05.8
176,1,706,376,00:00:05.833333333333333
177,1,943,420,00:00:05.866666666666666
178,1,1170,321,00:00:05.9
179,1,727,376,00:00:05.933333333333334
180,0,0,0,00:00:05.966666666666667
181,0,0,0,00:00:06.0
182,0,0,0,00:00:06.033333333333333
183,0,0,0,00:00:06.066666666666666
184,0,0,0,00:00:06.1
