Frame,Visibility,X,Y,Time
123,1,542,246,00:00:04.066666666666666
124,1,535,246,00:00:04.1
125,1,528,246,00:00:04.133333333333333
126,1,521,251,00:00:04.166666666666667
127,1,522,250,00:00:04.2
128,1,516,253,00:00:04.233333333333333
129,1,510,260,00:00:04.266666666666667
130,1,505,266,00:00:04.3
131,1,500,275,00:00:04.333333333333333
132,1,493,285,00:00:04.366666666666666
133,1,495,281,00:00:04.4
134,1,490,293,00:00:04.433333333333334
135,1,485,306,00:00:04.466666666666667
136,1,481,317,00:00:04.5
137,1,475,327,00:00:04.533333333333333
138,1,463,316,00:00:04.566666666666666
139,1,467,316,00:00:04.6
140,1,461,311,00:00:04.633333333333333
141,1,457,310,00:00:04.666666666666667
142,1,453,308,00:00:04.7
143,1,451,311,00:00:04.733333333333333
144,1,448,312,00:00:04.766666666666667
145,1,448,312,00:00:04.8
146,1,448,316,00:00:04.833333333333333
147,1,446,320,00:00:04.866666666666666
148,1,446,325,00:00:04.9
149,1,446,327,00:00:04.933333333333334
150,1,445,335,00:00:04.966666666666667
151,0,0,0,00:00:05.0
152,1,445,341,00:00:05.033333333333333
153,1,443,348,00:00:05.066666666666666
154,1,443,360,00:00:05.1
155,1,443,366,00:00:05.133333333333333
156,1,443,373,00:00:05.166666666666667
157,1,445,373,00:00:05.2
158,1,443,370,00:00:05.233333333333333
159,1,446,363,00:00:05.266666666666667
160,1,443,360,00:00:05.3
161,1,442,357,00:00:05.333333333333333
162,1,441,357,00:00:05.366666666666666
163,1,440,358,00:00:05.4
164,1,438,360,00:00:05.433333333333334
165,1,438,361,00:00:05.466666666666667
166,1,436,361,00:00:05.5
167,1,433,356,00:00:05.533333333333333
168,1,431,353,00:00:05.566666666666666
169,1,431,353,00:00:05.6
170,1,428,353,00:00:05.633333333333333
171,1,426,353,00:00:05.666666666666667
172,1,428,353,00:00:05.7
173,1,428,351,00:00:05.733333333333333
174,1,428,351,00:00:05.766666666666667
175,0,0,0,00:00:05.8
176,1,430,351,00:00:05.833333333333333
