Frame,Visibility,X,Y,Time
145,1,706,103,00:00:04.8
146,1,716,96,00:00:04.833333333333333
147,1,723,93,00:00:04.866666666666666
148,1,731,91,00:00:04.9
149,1,736,91,00:00:04.933333333333334
150,1,743,91,00:00:04.966666666666667
151,1,743,91,00:00:05.0
152,1,748,91,00:00:05.033333333333333
153,1,756,93,00:00:05.066666666666666
154,1,761,96,00:00:05.1
155,1,766,101,00:00:05.133333333333333
156,1,771,106,00:00:05.166666666666667
157,1,771,106,00:00:05.2
158,1,776,111,00:00:05.233333333333333
159,1,781,118,00:00:05.266666666666667
160,1,786,126,00:00:05.3
161,1,791,133,00:00:05.333333333333333
162,1,796,143,00:00:05.366666666666666
163,1,793,142,00:00:05.4
164,1,798,152,00:00:05.433333333333334
165,1,801,163,00:00:05.466666666666667
166,1,806,173,00:00:05.5
167,1,808,183,00:00:05.533333333333333
168,1,811,196,00:00:05.566666666666666
169,1,811,196,00:00:05.6
170,1,815,208,00:00:05.633333333333333
171,1,816,221,00:00:05.666666666666667
172,1,818,233,00:00:05.7
173,1,821,247,00:00:05.733333333333333
174,1,823,261,00:00:05.766666666666667
175,1,823,260,00:00:05.8
176,1,826,271,00:00:05.833333333333333
177,1,826,267,00:00:05.866666666666666
178,1,826,265,00:00:05.9
179,1,825,263,00:00:05.933333333333334
180,1,826,265,00:00:05.966666666666667
181,1,823,262,00:00:06.0
182,1,825,263,00:00:06.033333333333333
183,1,826,263,00:00:06.066666666666666
184,1,826,266,00:00:06.1
185,1,825,263,00:00:06.133333333333333
186,1,826,270,00:00:06.166666666666667
187,1,826,271,00:00:06.2
188,1,826,271,00:00:06.233333333333333
189,1,825,271,00:00:06.266666666666667
190,1,823,271,00:00:06.3
191,1,825,273,00:00:06.333333333333333
192,1,825,271,00:00:06.366666666666666
193,1,826,272,00:00:06.4
194,1,923,391,00:00:06.433333333333334
195,1,923,391,00:00:06.466666666666667
196,1,755,140,00:00:06.5
197,1,923,391,00:00:06.533333333333333
198,1,923,391,00:00:06.566666666666666
199,1,923,391,00:00:06.6
200,1,923,391,00:00:06.633333333333333
201,1,923,391,00:00:06.666666666666667
202,1,748,136,00:00:06.7
203,1,925,390,00:00:06.733333333333333
204,1,925,390,00:00:06.766666666666667
205,1,836,150,00:00:06.8
206,1,923,391,00:00:06.833333333333333
207,1,923,391,00:00:06.866666666666666
