Frame,Visibility,X,Y,Time
123,1,791,323,00:00:04.066666666666666
124,1,786,321,00:00:04.1
125,1,786,321,00:00:04.133333333333333
126,1,786,321,00:00:04.166666666666667
127,1,782,321,00:00:04.2
128,1,781,323,00:00:04.233333333333333
129,1,781,326,00:00:04.266666666666667
130,1,778,328,00:00:04.3
131,1,778,332,00:00:04.333333333333333
132,1,778,331,00:00:04.366666666666666
133,1,776,337,00:00:04.4
134,1,776,343,00:00:04.433333333333334
135,1,776,346,00:00:04.466666666666667
136,1,776,338,00:00:04.5
137,1,778,331,00:00:04.533333333333333
138,1,778,332,00:00:04.566666666666666
139,1,778,321,00:00:04.6
140,1,778,313,00:00:04.633333333333333
141,1,776,306,00:00:04.666666666666667
142,1,776,301,00:00:04.7
143,1,776,298,00:00:04.733333333333333
144,1,776,298,00:00:04.766666666666667
145,1,776,296,00:00:04.8
146,1,777,296,00:00:04.833333333333333
147,1,777,296,00:00:04.866666666666666
148,1,778,300,00:00:04.9
149,1,778,301,00:00:04.933333333333334
150,1,778,301,00:00:04.966666666666667
151,1,778,306,00:00:05.0
152,1,778,311,00:00:05.033333333333333
153,1,777,316,00:00:05.066666666666666
154,1,777,325,00:00:05.1
155,1,778,333,00:00:05.133333333333333
156,1,777,332,00:00:05.166666666666667
157,1,776,343,00:00:05.2
158,1,778,353,00:00:05.233333333333333
159,1,776,365,00:00:05.266666666666667
160,1,777,378,00:00:05.3
161,1,778,391,00:00:05.333333333333333
162,1,777,390,00:00:05.366666666666666
163,1,776,406,00:00:05.4
164,1,777,420,00:00:05.433333333333334
165,1,777,431,00:00:05.466666666666667
166,0,0,0,00:00:05.5
167,1,778,403,00:00:05.533333333333333
168,1,778,405,00:00:05.566666666666666
169,1,778,390,00:00:05.6
170,1,780,382,00:00:05.633333333333333
171,1,778,376,00:00:05.666666666666667
172,1,778,370,00:00:05.7
173,1,776,365,00:00:05.733333333333333
174,1,776,365,00:00:05.766666666666667
175,1,778,358,00:00:05.8
176,1,781,355,00:00:05.833333333333333
177,1,781,353,00:00:05.866666666666666
178,1,782,352,00:00:05.9
179,1,782,355,00:00:05.933333333333334
180,1,782,356,00:00:05.966666666666667
181,1,781,360,00:00:06.0
182,1,781,362,00:00:06.033333333333333
183,1,781,366,00:00:06.066666666666666
184,1,780,371,00:00:06.1
185,1,780,378,00:00:06.133333333333333
186,1,778,377,00:00:06.166666666666667
187,1,781,383,00:00:06.2
188,1,781,391,00:00:06.233333333333333
189,1,783,400,00:00:06.266666666666667
190,1,785,411,00:00:06.3
191,1,775,386,00:00:06.333333333333333
192,1,776,386,00:00:06.366666666666666
193,1,766,340,00:00:06.4
194,1,758,311,00:00:06.433333333333334
195,1,752,287,00:00:06.466666666666667
196,1,746,261,00:00:06.5
197,1,741,246,00:00:06.533333333333333
198,1,741,247,00:00:06.566666666666666
199,1,736,226,00:00:06.6
200,1,731,211,00:00:06.633333333333333
201,1,726,201,00:00:06.666666666666667
202,1,723,188,00:00:06.7
203,1,720,181,00:00:06.733333333333333
204,1,721,181,00:00:06.766666666666667
205,1,716,173,00:00:06.8
206,1,711,168,00:00:06.833333333333333
207,1,708,163,00:00:06.866666666666666
208,1,706,161,00:00:06.8999999999999995
209,1,702,161,00:00:06.933333333333334
210,1,702,161,00:00:06.966666666666667
211,1,698,161,00:00:07.0
212,1,696,161,00:00:07.033333333333333
213,1,692,165,00:00:07.066666666666666
214,1,690,170,00:00:07.1
215,1,686,175,00:00:07.133333333333333
216,1,686,173,00:00:07.166666666666667
217,1,681,181,00:00:07.2
218,1,678,191,00:00:07.233333333333333
219,1,675,200,00:00:07.266666666666667
220,1,671,211,00:00:07.3
221,1,668,221,00:00:07.333333333333333
222,1,668,221,00:00:07.366666666666666
223,1,663,236,00:00:07.3999999999999995
224,1,661,251,00:00:07.433333333333334
225,1,658,263,00:00:07.466666666666667
226,1,656,282,00:00:07.5
227,1,652,296,00:00:07.533333333333333
228,1,652,295,00:00:07.566666666666666
229,1,650,316,00:00:07.6
230,1,647,335,00:00:07.633333333333333
231,1,646,350,00:00:07.666666666666667
232,0,0,0,00:00:07.7
233,0,0,0,00:00:07.733333333333333
234,0,0,0,00:00:07.766666666666667
235,0,0,0,00:00:07.8
236,1,613,397,00:00:07.833333333333333
237,1,592,377,00:00:07.866666666666666
238,1,572,358,00:00:07.8999999999999995
239,1,560,350,00:00:07.933333333333334
240,1,561,351,00:00:07.966666666666667
241,1,547,341,00:00:08.0
242,1,536,336,00:00:08.033333333333333
243,1,528,331,00:00:08.066666666666666
244,1,521,328,00:00:08.1
245,1,515,328,00:00:08.133333333333333
246,1,516,328,00:00:08.166666666666666
247,1,508,328,00:00:08.2
248,1,503,331,00:00:08.233333333333333
249,1,498,333,00:00:08.266666666666666
250,1,495,336,00:00:08.3
251,1,491,341,00:00:08.333333333333334
252,1,491,341,00:00:08.366666666666667
253,1,488,346,00:00:08.4
254,1,485,352,00:00:08.433333333333334
255,1,482,360,00:00:08.466666666666667
256,1,481,366,00:00:08.5
257,1,480,371,00:00:08.533333333333333
258,1,480,368,00:00:08.566666666666666
259,1,476,383,00:00:08.6
260,1,476,395,00:00:08.633333333333333
261,1,473,402,00:00:08.666666666666666
262,1,471,392,00:00:08.7
263,1,472,381,00:00:08.733333333333333
264,1,473,381,00:00:08.766666666666666
265,1,471,372,00:00:08.8
266,1,476,363,00:00:08.833333333333334
267,1,476,356,00:00:08.866666666666667
268,1,476,353,00:00:08.9
269,1,473,352,00:00:08.933333333333334
270,1,472,352,00:00:08.966666666666667
271,1,471,352,00:00:09.0
272,1,472,352,00:00:09.033333333333333
273,1,472,355,00:00:09.066666666666666
274,1,473,356,00:00:09.1
275,1,473,361,00:00:09.133333333333333
276,1,473,361,00:00:09.166666666666666
277,1,473,366,00:00:09.2
278,1,473,371,00:00:09.233333333333333
279,1,473,378,00:00:09.266666666666666
280,1,473,388,00:00:09.3
281,1,473,397,00:00:09.333333333333334
282,1,473,396,00:00:09.366666666666667
283,1,473,407,00:00:09.4
284,1,473,421,00:00:09.433333333333334
285,1,472,431,00:00:09.466666666666667
286,1,471,445,00:00:09.5
287,1,472,461,00:00:09.533333333333333
288,1,471,460,00:00:09.566666666666666
289,1,471,471,00:00:09.6
290,1,470,451,00:00:09.633333333333333
291,1,470,405,00:00:09.666666666666666
292,1,466,352,00:00:09.7
293,1,466,325,00:00:09.733333333333333
294,1,466,327,00:00:09.766666666666666
295,1,465,296,00:00:09.8
296,1,465,271,00:00:09.833333333333334
297,1,463,255,00:00:09.866666666666667
298,1,463,235,00:00:09.9
299,1,463,221,00:00:09.933333333333334
300,1,463,222,00:00:09.966666666666667
301,1,463,210,00:00:10.0
302,1,463,198,00:00:10.033333333333333
303,1,463,191,00:00:10.066666666666666
304,1,463,183,00:00:10.1
305,1,463,178,00:00:10.133333333333333
306,1,463,180,00:00:10.166666666666666
307,1,463,175,00:00:10.2
308,1,463,172,00:00:10.233333333333333
309,1,466,171,00:00:10.266666666666666
310,1,466,171,00:00:10.3
311,1,466,171,00:00:10.333333333333334
312,1,466,172,00:00:10.366666666666667
313,1,466,175,00:00:10.4
314,1,466,177,00:00:10.433333333333334
315,1,467,181,00:00:10.466666666666667
316,1,468,186,00:00:10.5
317,1,471,193,00:00:10.533333333333333
318,1,556,281,00:00:10.566666666666666
319,1,471,201,00:00:10.6
320,1,471,208,00:00:10.633333333333333
321,1,471,216,00:00:10.666666666666666
322,1,473,227,00:00:10.7
323,1,473,238,00:00:10.733333333333333
324,1,473,236,00:00:10.766666666666666
325,1,497,238,00:00:10.8
326,1,530,228,00:00:10.833333333333334
327,1,550,223,00:00:10.866666666666667
328,1,571,220,00:00:10.9
329,1,588,218,00:00:10.933333333333334
330,1,586,218,00:00:10.966666666666667
331,1,601,218,00:00:11.0
332,1,616,221,00:00:11.033333333333333
333,1,626,221,00:00:11.066666666666666
334,1,640,225,00:00:11.1
335,1,651,231,00:00:11.133333333333333
336,1,648,228,00:00:11.166666666666666
337,1,660,233,00:00:11.2
338,1,670,241,00:00:11.233333333333333
339,1,677,246,00:00:11.266666666666666
340,1,686,256,00:00:11.3
341,1,695,266,00:00:11.333333333333334
342,1,693,263,00:00:11.366666666666667
343,1,701,273,00:00:11.4
344,1,708,286,00:00:11.433333333333334
345,1,716,296,00:00:11.466666666666667
346,1,721,310,00:00:11.5
347,1,727,325,00:00:11.533333333333333
348,1,726,322,00:00:11.566666666666666
349,1,732,336,00:00:11.6
350,1,738,353,00:00:11.633333333333333
351,1,743,368,00:00:11.666666666666666
352,1,747,382,00:00:11.7
353,1,752,403,00:00:11.733333333333333
354,1,752,401,00:00:11.766666666666666
355,1,756,418,00:00:11.8
356,1,761,440,00:00:11.833333333333334
357,1,763,448,00:00:11.866666666666667
358,1,768,422,00:00:11.9
359,1,771,396,00:00:11.933333333333334
360,1,771,396,00:00:11.966666666666667
361,1,772,385,00:00:12.0
362,1,776,370,00:00:12.033333333333333
363,1,776,361,00:00:12.066666666666666
364,1,778,356,00:00:12.1
365,1,781,351,00:00:12.133333333333333
366,1,780,351,00:00:12.166666666666666
367,1,781,347,00:00:12.2
368,1,782,346,00:00:12.233333333333333
369,1,785,346,00:00:12.266666666666666
370,1,786,347,00:00:12.3
371,1,787,350,00:00:12.333333333333334
372,1,787,351,00:00:12.366666666666667
373,1,788,352,00:00:12.4
374,1,791,357,00:00:12.433333333333334
375,1,791,362,00:00:12.466666666666667
376,1,791,368,00:00:12.5
377,1,793,371,00:00:12.533333333333333
378,1,792,368,00:00:12.566666666666666
379,1,795,381,00:00:12.6
380,1,796,388,00:00:12.633333333333333
381,0,0,0,00:00:12.666666666666666
382,0,0,0,00:00:12.7
383,0,0,0,00:00:12.733333333333333
384,0,0,0,00:00:12.766666666666666
385,1,721,353,00:00:12.8
386,1,702,352,00:00:12.833333333333334
387,1,686,350,00:00:12.866666666666667
388,1,675,348,00:00:12.9
389,1,657,347,00:00:12.933333333333334
390,1,658,347,00:00:12.966666666666667
391,1,646,348,00:00:13.0
392,1,632,351,00:00:13.033333333333333
393,1,621,353,00:00:13.066666666666666
394,1,611,358,00:00:13.1
395,1,593,365,00:00:13.133333333333333
396,1,698,356,00:00:13.166666666666666
397,1,591,367,00:00:13.2
398,1,578,378,00:00:13.233333333333333
399,1,568,386,00:00:13.266666666666666
400,1,561,396,00:00:13.299999999999999
401,1,550,407,00:00:13.333333333333334
402,1,552,406,00:00:13.366666666666667
403,1,543,418,00:00:13.4
404,1,535,431,00:00:13.433333333333334
405,1,526,443,00:00:13.466666666666667
406,1,521,456,00:00:13.5
407,1,512,471,00:00:13.533333333333333
408,1,513,471,00:00:13.566666666666666
409,1,506,485,00:00:13.6
410,1,501,495,00:00:13.633333333333333
411,1,496,412,00:00:13.666666666666666
412,1,493,358,00:00:13.7
413,1,491,316,00:00:13.733333333333333
414,1,491,317,00:00:13.766666666666666
415,1,491,288,00:00:13.799999999999999
416,1,488,257,00:00:13.833333333333334
417,1,487,233,00:00:13.866666666666667
418,1,486,215,00:00:13.9
419,1,486,193,00:00:13.933333333333334
420,1,486,196,00:00:13.966666666666667
421,1,581,393,00:00:14.0
422,1,578,386,00:00:14.033333333333333
423,1,486,156,00:00:14.066666666666666
424,1,486,147,00:00:14.1
425,1,486,140,00:00:14.133333333333333
426,1,486,141,00:00:14.166666666666666
427,1,486,133,00:00:14.2
428,1,486,128,00:00:14.233333333333333
429,1,486,126,00:00:14.266666666666666
430,1,486,123,00:00:14.299999999999999
431,1,486,122,00:00:14.333333333333334
432,1,486,122,00:00:14.366666666666667
433,1,486,122,00:00:14.4
434,1,487,125,00:00:14.433333333333334
435,1,488,126,00:00:14.466666666666667
436,1,488,131,00:00:14.5
437,1,491,133,00:00:14.533333333333333
438,1,491,135,00:00:14.566666666666666
439,1,491,141,00:00:14.6
440,1,491,146,00:00:14.633333333333333
441,1,492,156,00:00:14.666666666666666
442,1,493,163,00:00:14.7
443,1,493,173,00:00:14.733333333333333
444,1,493,172,00:00:14.766666666666666
445,1,496,182,00:00:14.799999999999999
446,1,496,193,00:00:14.833333333333334
447,1,496,206,00:00:14.866666666666667
448,1,498,216,00:00:14.9
449,1,498,228,00:00:14.933333333333334
450,1,498,228,00:00:14.966666666666667
451,1,498,241,00:00:15.0
452,1,501,253,00:00:15.033333333333333
453,1,538,242,00:00:15.066666666666666
454,1,566,233,00:00:15.1
455,1,596,223,00:00:15.133333333333333
456,1,595,223,00:00:15.166666666666666
457,1,611,220,00:00:15.2
458,1,632,216,00:00:15.233333333333333
459,1,648,215,00:00:15.266666666666666
460,1,661,215,00:00:15.299999999999999
461,1,676,216,00:00:15.333333333333334
462,1,672,215,00:00:15.366666666666667
463,1,686,216,00:00:15.4
464,1,698,221,00:00:15.433333333333334
465,1,711,223,00:00:15.466666666666667
466,1,718,228,00:00:15.5
467,1,731,236,00:00:15.533333333333333
468,1,730,235,00:00:15.566666666666666
469,1,738,241,00:00:15.6
470,1,746,251,00:00:15.633333333333333
471,1,756,261,00:00:15.666666666666666
472,1,763,270,00:00:15.7
473,1,771,281,00:00:15.733333333333333
474,1,771,281,00:00:15.766666666666666
475,1,777,291,00:00:15.799999999999999
476,1,785,305,00:00:15.833333333333334
477,1,791,320,00:00:15.866666666666667
478,1,796,333,00:00:15.9
479,1,801,347,00:00:15.933333333333334
480,1,801,347,00:00:15.966666666666667
481,1,806,362,00:00:16.0
482,1,811,376,00:00:16.03333333333333
483,1,755,357,00:00:16.066666666666666
484,1,727,343,00:00:16.1
485,1,693,331,00:00:16.133333333333333
486,1,705,341,00:00:16.166666666666668
487,1,676,326,00:00:16.2
488,1,656,322,00:00:16.233333333333334
489,1,632,316,00:00:16.266666666666666
490,1,621,315,00:00:16.3
491,1,606,313,00:00:16.333333333333332
492,1,610,313,00:00:16.366666666666667
493,1,595,315,00:00:16.4
494,1,583,316,00:00:16.433333333333334
495,1,573,321,00:00:16.466666666666665
496,1,566,323,00:00:16.5
497,1,558,328,00:00:16.53333333333333
498,1,560,327,00:00:16.566666666666666
499,1,551,333,00:00:16.6
500,1,543,341,00:00:16.633333333333333
501,1,538,346,00:00:16.666666666666668
502,1,533,356,00:00:16.7
503,1,528,363,00:00:16.733333333333334
504,1,528,362,00:00:16.766666666666666
505,1,523,371,00:00:16.8
506,1,521,381,00:00:16.833333333333332
507,1,513,392,00:00:16.866666666666667
508,1,508,378,00:00:16.9
509,1,506,365,00:00:16.933333333333334
510,1,506,365,00:00:16.966666666666665
511,1,506,355,00:00:17.0
512,1,506,347,00:00:17.03333333333333
513,1,506,341,00:00:17.066666666666666
514,1,503,336,00:00:17.1
515,1,501,333,00:00:17.133333333333333
516,1,501,333,00:00:17.166666666666668
517,1,496,331,00:00:17.2
518,1,495,331,00:00:17.233333333333334
519,1,492,333,00:00:17.266666666666666
520,1,491,335,00:00:17.3
521,1,491,336,00:00:17.333333333333332
522,1,491,337,00:00:17.366666666666667
523,1,488,341,00:00:17.4
524,1,486,346,00:00:17.433333333333334
525,1,486,353,00:00:17.466666666666665
526,1,483,361,00:00:17.5
527,1,481,370,00:00:17.53333333333333
528,1,481,368,00:00:17.566666666666666
529,1,481,380,00:00:17.6
530,1,478,391,00:00:17.633333333333333
531,1,476,405,00:00:17.666666666666668
532,1,476,416,00:00:17.7
533,1,475,430,00:00:17.733333333333334
534,1,473,427,00:00:17.766666666666666
535,1,473,443,00:00:17.8
536,1,472,456,00:00:17.833333333333332
537,1,471,473,00:00:17.866666666666667
538,1,470,488,00:00:17.9
539,1,468,430,00:00:17.933333333333334
540,1,472,488,00:00:17.966666666666665
541,1,481,455,00:00:18.0
542,1,478,467,00:00:18.03333333333333
543,1,477,476,00:00:18.066666666666666
544,1,463,251,00:00:18.1
545,1,462,216,00:00:18.133333333333333
546,1,462,220,00:00:18.166666666666668
547,1,461,191,00:00:18.2
548,1,461,171,00:00:18.233333333333334
549,1,461,146,00:00:18.266666666666666
550,1,546,390,00:00:18.3
551,1,461,118,00:00:18.333333333333332
552,1,546,385,00:00:18.366666666666667
553,1,462,105,00:00:18.4
554,1,462,95,00:00:18.433333333333334
555,1,463,86,00:00:18.466666666666665
556,1,463,78,00:00:18.5
557,1,463,72,00:00:18.53333333333333
558,1,463,72,00:00:18.566666666666666
559,1,465,66,00:00:18.6
560,1,466,65,00:00:18.633333333333333
561,1,466,61,00:00:18.666666666666668
562,1,466,61,00:00:18.7
563,1,466,61,00:00:18.733333333333334
564,1,466,61,00:00:18.766666666666666
565,1,468,61,00:00:18.8
566,1,470,65,00:00:18.833333333333332
567,1,471,67,00:00:18.866666666666667
568,1,471,71,00:00:18.9
569,1,473,78,00:00:18.933333333333334
570,1,473,78,00:00:18.966666666666665
571,1,473,86,00:00:19.0
572,1,476,92,00:00:19.03333333333333
573,1,476,101,00:00:19.066666666666666
574,1,478,111,00:00:19.1
575,1,478,121,00:00:19.133333333333333
576,1,478,120,00:00:19.166666666666668
577,1,481,132,00:00:19.2
578,1,481,143,00:00:19.233333333333334
579,1,481,156,00:00:19.266666666666666
580,1,483,168,00:00:19.3
581,1,483,181,00:00:19.333333333333332
582,1,483,178,00:00:19.366666666666667
583,1,486,196,00:00:19.4
584,1,486,207,00:00:19.433333333333334
585,1,486,222,00:00:19.466666666666665
586,1,488,236,00:00:19.5
587,1,510,252,00:00:19.53333333333333
588,1,510,252,00:00:19.566666666666666
589,1,556,266,00:00:19.6
590,1,576,273,00:00:19.633333333333333
591,1,605,285,00:00:19.666666666666668
592,1,625,293,00:00:19.7
593,1,642,305,00:00:19.733333333333334
594,1,638,301,00:00:19.766666666666666
595,1,662,316,00:00:19.8
596,1,676,326,00:00:19.833333333333332
597,1,695,337,00:00:19.866666666666667
598,1,706,347,00:00:19.9
599,1,716,357,00:00:19.933333333333334
600,1,716,356,00:00:19.966666666666665
601,1,731,371,00:00:20.0
602,1,741,383,00:00:20.03333333333333
603,1,755,398,00:00:20.066666666666666
604,1,766,412,00:00:20.1
605,1,773,426,00:00:20.133333333333333
606,1,772,423,00:00:20.166666666666668
607,1,783,442,00:00:20.2
608,1,791,456,00:00:20.233333333333334
609,1,801,475,00:00:20.266666666666666
610,1,808,490,00:00:20.3
611,1,815,505,00:00:20.333333333333332
612,1,813,503,00:00:20.366666666666667
613,1,821,486,00:00:20.4
614,1,820,465,00:00:20.433333333333334
615,1,818,442,00:00:20.466666666666665
616,1,816,430,00:00:20.5
617,1,816,417,00:00:20.53333333333333
618,1,817,420,00:00:20.566666666666666
619,1,817,405,00:00:20.6
620,1,817,396,00:00:20.633333333333333
621,1,816,386,00:00:20.666666666666668
622,1,816,381,00:00:20.7
623,1,813,376,00:00:20.733333333333334
624,1,813,376,00:00:20.766666666666666
625,1,811,371,00:00:20.8
626,1,811,368,00:00:20.833333333333332
627,1,810,367,00:00:20.866666666666667
628,1,810,366,00:00:20.9
629,1,810,370,00:00:20.933333333333334
630,0,0,0,00:00:20.966666666666665
631,1,810,371,00:00:21.0
632,1,810,371,00:00:21.03333333333333
633,1,811,378,00:00:21.066666666666666
634,1,811,386,00:00:21.1
635,1,811,391,00:00:21.133333333333333
636,1,811,391,00:00:21.166666666666668
637,1,811,398,00:00:21.2
638,1,811,407,00:00:21.233333333333334
639,1,811,417,00:00:21.266666666666666
640,1,811,428,00:00:21.3
641,1,811,438,00:00:21.333333333333332
642,1,811,436,00:00:21.366666666666667
643,0,0,0,00:00:21.4
644,1,817,317,00:00:21.433333333333334
645,1,820,251,00:00:21.466666666666665
646,1,823,211,00:00:21.5
647,1,826,176,00:00:21.53333333333333
648,1,826,180,00:00:21.566666666666666
649,1,828,135,00:00:21.6
650,1,831,108,00:00:21.633333333333333
651,1,831,80,00:00:21.666666666666668
652,1,833,56,00:00:21.7
653,1,836,38,00:00:21.733333333333334
654,1,836,42,00:00:21.766666666666666
655,1,837,17,00:00:21.8
656,1,838,6,00:00:21.833333333333332
657,0,0,0,00:00:21.866666666666667
658,0,0,0,00:00:21.9
659,0,0,0,00:00:21.933333333333334
660,0,0,0,00:00:21.966666666666665
661,0,0,0,00:00:22.0
662,0,0,0,00:00:22.03333333333333
663,0,0,0,00:00:22.066666666666666
664,0,0,0,00:00:22.1
665,0,0,0,00:00:22.133333333333333
666,0,0,0,00:00:22.166666666666668
667,0,0,0,00:00:22.2
668,0,0,0,00:00:22.233333333333334
669,0,0,0,00:00:22.266666666666666
670,0,0,0,00:00:22.3
671,0,0,0,00:00:22.333333333333332
672,0,0,0,00:00:22.366666666666667
673,0,0,0,00:00:22.4
674,0,0,0,00:00:22.433333333333334
675,0,0,0,00:00:22.466666666666665
676,0,0,0,00:00:22.5
677,1,846,5,00:00:22.53333333333333
678,1,846,6,00:00:22.566666666666666
679,1,846,16,00:00:22.6
680,1,846,30,00:00:22.633333333333333
681,1,843,46,00:00:22.666666666666668
682,1,843,62,00:00:22.7
683,1,841,77,00:00:22.733333333333334
684,1,841,76,00:00:22.766666666666666
685,1,841,98,00:00:22.8
686,1,841,116,00:00:22.833333333333332
687,1,841,133,00:00:22.866666666666667
688,1,838,155,00:00:22.9
689,1,838,172,00:00:22.933333333333334
690,1,838,170,00:00:22.966666666666665
691,1,837,193,00:00:23.0
692,1,836,216,00:00:23.03333333333333
693,1,836,235,00:00:23.066666666666666
694,1,836,260,00:00:23.1
695,1,836,278,00:00:23.133333333333333
696,1,835,276,00:00:23.166666666666668
697,1,835,303,00:00:23.2
698,1,833,326,00:00:23.233333333333334
699,1,833,345,00:00:23.266666666666666
700,1,833,368,00:00:23.3
701,1,833,390,00:00:23.333333333333332
702,1,833,388,00:00:23.366666666666667
703,1,832,411,00:00:23.4
704,1,826,410,00:00:23.433333333333334
705,1,811,333,00:00:23.466666666666665
706,1,793,260,00:00:23.5
707,1,786,223,00:00:23.53333333333333
708,1,786,226,00:00:23.566666666666666
709,1,777,185,00:00:23.6
710,1,772,161,00:00:23.633333333333333
711,1,768,143,00:00:23.666666666666668
712,1,765,123,00:00:23.7
713,1,761,111,00:00:23.733333333333334
714,1,761,113,00:00:23.766666666666666
715,1,758,101,00:00:23.8
716,1,756,91,00:00:23.833333333333332
717,1,756,86,00:00:23.866666666666667
718,1,753,81,00:00:23.9
719,1,751,76,00:00:23.933333333333334
720,1,751,77,00:00:23.966666666666665
721,1,751,76,00:00:24.0
722,1,748,75,00:00:24.03333333333333
723,1,748,75,00:00:24.066666666666666
724,1,747,76,00:00:24.1
725,1,661,348,00:00:24.133333333333333
726,1,746,80,00:00:24.166666666666668
727,1,746,82,00:00:24.2
728,1,746,86,00:00:24.233333333333334
729,1,746,92,00:00:24.266666666666666
730,1,746,98,00:00:24.3
731,1,746,106,00:00:24.333333333333332
732,1,746,106,00:00:24.366666666666667
733,1,746,113,00:00:24.4
734,1,746,123,00:00:24.433333333333334
735,1,746,132,00:00:24.466666666666665
736,1,746,143,00:00:24.5
737,1,746,153,00:00:24.53333333333333
738,1,746,151,00:00:24.566666666666666
739,1,746,165,00:00:24.6
740,1,746,176,00:00:24.633333333333333
741,1,746,186,00:00:24.666666666666668
742,1,746,201,00:00:24.7
743,1,748,212,00:00:24.733333333333334
744,1,748,211,00:00:24.766666666666666
